P31469, ['UPF0167 protein CbrC', 'CreB-regulated gene C protein'],,,,,,,,,,,,,
P31470, ['Uncharacterized protein YieK'],,,,,,,,,,,,,,
P31471, ['Uncharacterized protein YieL'],,,,,,,,,,,,,,
P31475, ['Uncharacterized HTH-type transcriptional regulator YieP'],,,,,,,,,,,,,,
P31666, ['Uncharacterized protein YadE'],,,,,,,,,,,,,,
P31679, ['Putative metabolite transport protein YaaU'],,,,,,,,,,,,,,
P31808, ['Uncharacterized oxidoreductase YciK', 'EC 1.-.-.-'],,,,,,,,,,,,,
P31827, ['Uncharacterized protein YddB', 'CDS103'],,,,,,,,,,,,,
P32051, ['Uncharacterized lipoprotein YdeK', 'ORFT'],,,,,,,,,,,,,
P32057, ['Putative colanic acid biosynthesis glycosyl transferase WcaI'],,,,,,,,,,,,,,
P32135, ['Inner membrane protein YihN'],,,,,,,,,,,,,,
P32139, ['Uncharacterized protein YihR'],,,,,,,,,,,,,,
P32153, ['Putative aminopeptidase FrvX'],,,,,,,,,,,,,,
P32674, ['Probable dehydratase PflD'],,,,,,,,,,,,,,
P32677, ['Uncharacterized HTH-type transcriptional regulator YijO'],,,,,,,,,,,,,,
P32687, ['Uncharacterized lipoprotein YjbF'],,,,,,,,,,,,,,
P32689, ['Uncharacterized lipoprotein YjbH'],,,,,,,,,,,,,,
P32703, ['Uncharacterized Na(+)/H(+) exchanger YjcE'],,,,,,,,,,,,,,
P32709, ['Protein NrfD'],,,,,,,,,,,,,,
P32712, ['Formate-dependent nitrite reductase complex subunit NrfG'],,,,,,,,,,,,,,
P33011, ['Inner membrane protein YeeA'],,,,,,,,,,,,,,
P33020, ['Uncharacterized sugar kinase YeiI'],,,,,,,,,,,,,,
P33029, ['Uncharacterized oxidoreductase YeiQ', 'EC 1.-.-.-'],,,,,,,,,,,,,
P33218, ['Inner membrane protein YebE'],,,,,,,,,,,,,,
P33235, ['Flagellar hook-associated protein 1', 'HAP1'],,,,,,,,,,,,,
P33236, ['Regulatory protein MokC'],,,,,,,,,,,,,,
P33345, ['Protein YehF'],,,,,,,,,,,,,,
P33348, ['Uncharacterized protein YehL'],,,,,,,,,,,,,,
P33349, ['Uncharacterized protein YehM'],,,,,,,,,,,,,,
P33353, ['Protein YehQ'],,,,,,,,,,,,,,
P33354, ['Uncharacterized lipoprotein YehR'],,,,,,,,,,,,,,
P33366, ['Inner membrane protein YohD'],,,,,,,,,,,,,,
P33368, ['Uncharacterized oxidoreductase YohF', 'EC 1.-.-.-'],,,,,,,,,,,,,
P33554, ['Prepilin peptidase-dependent protein A'],,,,,,,,,,,,,,
P33634, ['Uncharacterized HTH-type transcriptional regulator YfiE'],,,,,,,,,,,,,,
P33666, ['Exported protein YdbA'],,,,,,,,,,,,,,
P33913, ['Uncharacterized protein YejA'],,,,,,,,,,,,,,
P33924, ['Putative uncharacterized outer membrane protein YejO'],,,,,,,,,,,,,,
P33997, ['DNA-binding transcriptional activator AlpA', 'Prophage CP4-57 regulatory protein AlpA'],,,,,,,,,,,,,
P34209, ['Protein YdcF'],,,,,,,,,,,,,,
P36547, ['HTH-type DNA-binding transcriptional activator EutR', 'Ethanolamine operon regulatory protein'],,,,,,,,,,,,,
P36554, ['Putative multidrug resistance protein MdtD'],,,,,,,,,,,,,,
P36645, ['Protein transport protein HofB homolog'],,,,,,,,,,,,,,
P36646, ['Protein transport protein HofC homolog'],,,,,,,,,,,,,,
P36881, ['Putative phosphotransferase enzyme IIA component YadI', 'Putative PTS system EIIA component'],,,,,,,,,,,,,
P36928, ['Uncharacterized chaperone protein YegD'],,,,,,,,,,,,,,
P36930, ['Putative galactitol utilization operon repressor'],,,,,,,,,,,,,,
P36943, ['Putative attaching and effacing protein homolog'],,,,,,,,,,,,,,
P37007, ['Uncharacterized protein YagA'],,,,,,,,,,,,,,
P37008, ['Orphan antitoxin YagB'],,,,,,,,,,,,,,
P37014, ['Inactive recombination-promoting nuclease-like protein RpnE'],,,,,,,,,,,,,,
P37056, ['Probable lipoprotein peptidase YaeF', 'EC 3.4.-.-', 'Uncharacterized lipoprotein YaeF'],,,,,,,,,,,,
P37057, ['Prophage late control protein OgrK', 'Prophage P2 OGR protein'],,,,,,,,,,,,,
P37305, ['Protein HokA'],,,,,,,,,,,,,,
P37325, ['Uncharacterized protein YbcH'],,,,,,,,,,,,,,
P37327, ['Inner membrane protein YfdC'],,,,,,,,,,,,,,
P37342, ['Uncharacterized protein YjjI'],,,,,,,,,,,,,,
P37440, ['Oxidoreductase UcpA', 'EC 1.-.-.-'],,,,,,,,,,,,,
P37443, ['Uncharacterized protein YcaI'],,,,,,,,,,,,,,
P37626, ['Uncharacterized protein YhiI'],,,,,,,,,,,,,,
P37629, ['Putative uncharacterized protein YhiL'],,,,,,,,,,,,,,
P37630, ['Inner membrane protein YhiM'],,,,,,,,,,,,,,
P37640, ['Putative HTH-type transcriptional regulator YhjB'],,,,,,,,,,,,,,
P37641, ['Uncharacterized HTH-type transcriptional regulator YhjC'],,,,,,,,,,,,,,
P37642, ['Inner membrane protein YhjD'],,,,,,,,,,,,,,
P37643, ['Inner membrane metabolite transport protein YhjE'],,,,,,,,,,,,,,
P37645, ['AsmA family protein YhjG'],,,,,,,,,,,,,,
P37648, ['Protein YhjJ'],,,,,,,,,,,,,,
P37650, ['Cellulose synthase operon protein C'],,,,,,,,,,,,,,
P37659, ['Cellulose biosynthesis protein BcsG'],,,,,,,,,,,,,,
P37660, ['Inner membrane transport protein YhjV'],,,,,,,,,,,,,,
P37663, ['Uncharacterized protein YhjY'],,,,,,,,,,,,,,
P37673, ['Protein YiaL'],,,,,,,,,,,,,,
P37681, ['Putative outer membrane protein YiaT'],,,,,,,,,,,,,,
P37682, ['Uncharacterized HTH-type transcriptional regulator YiaU'],,,,,,,,,,,,,,
P37683, ['Inner membrane protein YiaV'],,,,,,,,,,,,,,
P37686, ['Probable alcohol dehydrogenase'],,,,,,,,,,,,,,
P37748, ['O-antigen polymerase'],,,,,,,,,,,,,,
P37751, ['Putative glycosyltransferase WbbK'],,,,,,,,,,,,,,
P37767, ['Uncharacterized HTH-type transcriptional regulator YfhH'],,,,,,,,,,,,,,
P37903, ['Universal stress protein F'],,,,,,,,,,,,,,
P37908, ['UPF0053 inner membrane protein YfjD'],,,,,,,,,,,,,,
P37909, ['Uncharacterized fimbrial-like protein YbgD'],,,,,,,,,,,,,,
P38055, ['Inner membrane metabolite transport protein YdjE'],,,,,,,,,,,,,,
P38104, ['Starvation-sensing protein RspA'],,,,,,,,,,,,,,
P38105, ['Starvation-sensing protein RspB'],,,,,,,,,,,,,,
P38392, ['Superinfection exclusion protein B'],,,,,,,,,,,,,,
P38521, ['Uncharacterized protein YggL'],,,,,,,,,,,,,,
P39161, ['Uxu operon transcriptional regulator'],,,,,,,,,,,,,,
P39165, ['Uncharacterized protein YchO'],,,,,,,,,,,,,,
P39187, ['Uncharacterized protein YtfJ'],,,,,,,,,,,,,,
P39212, ['Putative transposase InsN for insertion sequence element IS911B'],,,,,,,,,,,,,,
P39263, ['Putative basic amino acid antiporter YfcC'],,,,,,,,,,,,,,
P39264, ['Fimbrin-like protein FimI'],,,,,,,,,,,,,,
P39270, ['Inner membrane protein YjdF'],,,,,,,,,,,,,,
P39282, ['Inner membrane transporter YjeM'],,,,,,,,,,,,,,
P39284, ['Inner membrane protein YjeO'],,,,,,,,,,,,,,
P39314, ['Inner membrane protein YtfF'],,,,,,,,,,,,,,
P39332, ['RutC family protein YjgH'],,,,,,,,,,,,,,
P39336, ['Uncharacterized protein YjgL'],,,,,,,,,,,,,,
P39337, ['Uncharacterized N-acetyltransferase YjgM'],,,,,,,,,,,,,,
P39338, ['Inner membrane protein YjgN'],,,,,,,,,,,,,,
P39343, ['HTH-type transcriptional regulator IdnR', 'L-idonate regulatory protein'],,,,,,,,,,,,,
P39349, ['Putative phosphoethanolamine transferase YjgX', 'EC 2.7.-.-'],,,,,,,,,,,,,
P39352, ['Putative metabolite transport protein YjhB'],,,,,,,,,,,,,,
P39355, ['Putative uncharacterized protein YjhE'],,,,,,,,,,,,,,
P39356, ['Uncharacterized transcriptional regulator YjhU'],,,,,,,,,,,,,,
P39357, ['Uncharacterized permease YjhF'],,,,,,,,,,,,,,
P39360, ['Uncharacterized HTH-type transcriptional regulator YjhI'],,,,,,,,,,,,,,
P39361, ['Putative sgc region transcriptional regulator'],,,,,,,,,,,,,,
P39366, ['Putative aminopeptidase SgcX'],,,,,,,,,,,,,,
P39367, ['Uncharacterized protein YjhP'],,,,,,,,,,,,,,
P39368, ['Uncharacterized N-acetyltransferase YjhQ'],,,,,,,,,,,,,,
P39369, ['Putative uncharacterized protein YjhR'],,,,,,,,,,,,,,
P39379, ['Uncharacterized protein YjiH'],,,,,,,,,,,,,,
P39382, ['Uncharacterized protein YjiK'],,,,,,,,,,,,,,
P39383, ['Uncharacterized protein YjiL'],,,,,,,,,,,,,,
P39384, ['Putative dehydratase subunit YjiM', 'EC 4.-.-.-'],,,,,,,,,,,,,
P39389, ['Uncharacterized HTH-type transcriptional regulator YjiR'],,,,,,,,,,,,,,
P39393, ['Putative uncharacterized protein YjiV'],,,,,,,,,,,,,,
P39407, ['Uncharacterized protein YjjU'],,,,,,,,,,,,,,
P39834, ['Uncharacterized fimbrial-like protein YgiL'],,,,,,,,,,,,,,
P39836, ['Putative symporter YfeH'],,,,,,,,,,,,,,
P39901, ['Putative uncharacterized protein YbfI'],,,,,,,,,,,,,,
P40876, ['Uncharacterized fimbrial chaperone YcbF'],,,,,,,,,,,,,,
P41039, ['Uncharacterized protein YbiI'],,,,,,,,,,,,,,
P42589, ['tRNA-binding protein YgjH'],,,,,,,,,,,,,,
P42590, ['Inner membrane transporter YgjI'],,,,,,,,,,,,,,
P42597, ['UTP pyrophosphatase'],,,,,,,,,,,,,,
P42599, ['Uncharacterized oxidoreductase YgjR', 'EC 1.-.-.-'],,,,,,,,,,,,,
P42603, ['Inner membrane protein YgjV'],,,,,,,,,,,,,,
P42619, ['Inner membrane protein YqjF'],,,,,,,,,,,,,,
P42906, ['Putative N-acetylgalactosamine-6-phosphate deacetylase', 'Aga-6-P deacetylase'],,,,,,,,,,,,,
P43340, ['Uncharacterized NAD(P)H oxidoreductase YcaK'],,,,,,,,,,,,,,
P43531, ['Inner membrane transport protein YnfM'],,,,,,,,,,,,,,
P43533, ['Flagella synthesis protein FlgN'],,,,,,,,,,,,,,
P43667, ['Uncharacterized protein YgaH'],,,,,,,,,,,,,,
P45394, ['Inner membrane protein YrbG'],,,,,,,,,,,,,,
P45420, ['Uncharacterized outer membrane usher protein YhcD'],,,,,,,,,,,,,,
P45423, ['Putative nuclease YhcG', 'EC 3.1.-.-'],,,,,,,,,,,,,
P45468, ['UPF0718 protein YraQ'],,,,,,,,,,,,,,
P45472, ['UPF0213 protein YhbQ'],,,,,,,,,,,,,,
P45524, ['Putative esterase YheT'],,,,,,,,,,,,,,
P45537, ['Uncharacterized protein YhfK'],,,,,,,,,,,,,,
P45546, ['Uncharacterized protein YhfT'],,,,,,,,,,,,,,
P45549, ['Uncharacterized protein YhfW'],,,,,,,,,,,,,,
P45566, ['Uncharacterized membrane protein YhdT'],,,,,,,,,,,,,,
P45570, ['Inner membrane protein YbcI'],,,,,,,,,,,,,,
P45757, ['Putative type II secretion system protein C', 'T2SS protein C', 'Putative general secretion pathway protein C'],,,,,,,,,,,,
P45771, ['Uncharacterized protein YrdD'],,,,,,,,,,,,,,
P45800, ['Putative membrane protein IgaA homolog'],,,,,,,,,,,,,,
P45848, ['Uncharacterized protein YciQ'],,,,,,,,,,,,,,
P46119, ['Uncharacterized protein YbjC'],,,,,,,,,,,,,,
P46122, ['Uncharacterized lipoprotein YajI'],,,,,,,,,,,,,,
P46125, ['Inner membrane protein YedI'],,,,,,,,,,,,,,
P46141, ['Inner membrane protein YgbE'],,,,,,,,,,,,,,
P46474, ['Uncharacterized protein YhdP'],,,,,,,,,,,,,,
P46478, ['Protein AaeX'],,,,,,,,,,,,,,
P46837, ['Protein YhgF'],,,,,,,,,,,,,,
P46853, ['Uncharacterized oxidoreductase YhhX', 'EC 1.-.-.-'],,,,,,,,,,,,,
P51024, ['Uncharacterized protein YaiL'],,,,,,,,,,,,,,
P52007, ['Protein YecM'],,,,,,,,,,,,,,
P52037, ['Uncharacterized oxidoreductase YgfF', 'EC 1.-.-.-'],,,,,,,,,,,,,
P52044, ['Uncharacterized HTH-type transcriptional regulator YgfI'],,,,,,,,,,,,,,
P52052, ['Uncharacterized protein YggR'],,,,,,,,,,,,,,
P52107, ['Curli assembly protein CsgC'],,,,,,,,,,,,,,
P52131, ['Uncharacterized protein YfjP'],,,,,,,,,,,,,,
P52133, ['Uncharacterized HTH-type transcriptional regulator YfjR'],,,,,,,,,,,,,,
P52140, ['UPF0758 protein YfjY'],,,,,,,,,,,,,,
P52141, ['Antitoxin YfjZ'],,,,,,,,,,,,,,
P52143, ['Uncharacterized outer membrane protein YpjA'],,,,,,,,,,,,,,
P52598, ['Uncharacterized HTH-type transcriptional regulator YgbI'],,,,,,,,,,,,,,
P52636, ['Putative electron transport protein YccM'],,,,,,,,,,,,,,
P52696, ['Uncharacterized HTH-type transcriptional regulator YbhD'],,,,,,,,,,,,,,
P55138, ['Uncharacterized sugar kinase YgcE'],,,,,,,,,,,,,,
P55140, ['UPF0603 protein YgcG'],,,,,,,,,,,,,,
P55734, ['Inner membrane protein YgaP'],,,,,,,,,,,,,,
P56256, ['Putative electron transport protein YsaA'],,,,,,,,,,,,,,
P56262, ['Putative carboxymethylenebutenolidase', 'Dienelactone hydrolase', 'DLH'],,,,,,,,,,,,
P56614, ['Uncharacterized protein YmdF'],,,,,,,,,,,,,,
P57998, ['Insertion element IS1 4 protein InsB', 'IS1d'],,,,,,,,,,,,,
P58041, ['Prophage outer membrane lipoprotein RzoD', 'o-spanin', 'Outer membrane lipoprotein Rz1 from lambdoid prophage DLP12', 'Spanin from lambdoid prophage DLP12, outer membrane subunit'],,,,,,,,,,
P58042, ['Prophage outer membrane lipoprotein RzoR', 'o-spanin', 'Outer membrane lipoprotein Rz1 from lambdoid prophage Rac', 'Spanin from lambdoid prophage Rac, outer membrane subunit'],,,,,,,,,,
P60632, ['UPF0299 membrane protein YohJ'],,,,,,,,,,,,,,
P60869, ['Putative transport protein YbjL'],,,,,,,,,,,,,,
P60872, ['Putative transport protein YidE'],,,,,,,,,,,,,,
P60995, ['his operon leader peptide', 'his operon attenuator peptide'],,,,,,,,,,,,,
P62522, ['ilv operon leader peptide', 'ilvGMEDA operon attenuator peptide'],,,,,,,,,,,,,
P62723, ['UPF0324 inner membrane protein YeiH'],,,,,,,,,,,,,,
P63264, ['Chaperone modulatory protein CbpM'],,,,,,,,,,,,,,
P63340, ['Inner membrane transport protein YqeG'],,,,,,,,,,,,,,
P64429, ['Uncharacterized protein YpfJ'],,,,,,,,,,,,,,
P64432, ['Inner membrane protein YpjD'],,,,,,,,,,,,,,
P64439, ['Inner membrane protein YbjM'],,,,,,,,,,,,,,
P64442, ['Uncharacterized protein YceO'],,,,,,,,,,,,,,
P64455, ['Uncharacterized protein YdcY'],,,,,,,,,,,,,,
P64481, ['Inner membrane protein YdjM'],,,,,,,,,,,,,,
P64496, ['Protein YoaG'],,,,,,,,,,,,,,
P64503, ['Uncharacterized protein YebV'],,,,,,,,,,,,,,
P64506, ['Uncharacterized protein YebY'],,,,,,,,,,,,,,
P64508, ['Protein YobF'],,,,,,,,,,,,,,
P64515, ['Inner membrane protein YecN'],,,,,,,,,,,,,,
P64519, ['Uncharacterized protein YodD'],,,,,,,,,,,,,,
P64530, ['Transcriptional repressor RcnR'],,,,,,,,,,,,,,
P64545, ['Protein YfgG'],,,,,,,,,,,,,,
P64548, ['Protein YfiR'],,,,,,,,,,,,,,
P64564, ['Uncharacterized protein YggT'],,,,,,,,,,,,,,
P64567, ['Uncharacterized protein YqgB'],,,,,,,,,,,,,,
P64572, ['Uncharacterized ATP-binding protein YghR'],,,,,,,,,,,,,,
P64585, ['Inner membrane protein YqjE'],,,,,,,,,,,,,,
P64590, ['Inner membrane protein YhaH'],,,,,,,,,,,,,,
P64592, ['Inner membrane protein YhaI'],,,,,,,,,,,,,,
P64614, ['Uncharacterized protein YhcN'],,,,,,,,,,,,,,
P65290, ['Uncharacterized lipoprotein YfgH'],,,,,,,,,,,,,,
P65292, ['Uncharacterized lipoprotein YgdI'],,,,,,,,,,,,,,
P65294, ['Uncharacterized lipoprotein YgdR'],,,,,,,,,,,,,,
P65298, ['Uncharacterized lipoprotein YqhH'],,,,,,,,,,,,,,
P65807, ['Uncharacterized protein YgeY'],,,,,,,,,,,,,,
P67127, ['UPF0053 inner membrane protein YgdQ'],,,,,,,,,,,,,,
P67143, ['UPF0056 inner membrane protein YhgN'],,,,,,,,,,,,,,
P67153, ['UPF0073 inner membrane protein YqfA'],,,,,,,,,,,,,,
P67244, ['UPF0114 protein YqhA'],,,,,,,,,,,,,,
P67553, ['UPF0257 lipoprotein YnfC'],,,,,,,,,,,,,,
P67601, ['UPF0266 membrane protein YobD'],,,,,,,,,,,,,,
P67660, ['Probable HTH-type transcriptional regulator YhaJ'],,,,,,,,,,,,,,
P67699, ['Uncharacterized HTH-type transcriptional regulator YddM'],,,,,,,,,,,,,,
P67729, ['Putative ion-transport protein YfeO'],,,,,,,,,,,,,,
P67826, ['PF03932 family protein CutC', 'Putative copper homeostasis protein CutC'],,,,,,,,,,,,,
P68206, ['UPF0337 protein YjbJ'],,,,,,,,,,,,,,
P68644, ['Protein FixC'],,,,,,,,,,,,,,
P68646, ['Ferredoxin-like protein FixX'],,,,,,,,,,,,,,
P68661, ['Putative nuclease YbcO', 'EC 3.1.-.-'],,,,,,,,,,,,,
P71237, ['Putative colanic acid biosynthesis glycosyl transferase WcaC'],,,,,,,,,,,,,,
P71238, ['Putative colanic acid polymerase'],,,,,,,,,,,,,,
P71239, ['Putative colanic acid biosynthesis glycosyl transferase WcaE'],,,,,,,,,,,,,,
P71242, ['Colanic acid biosynthesis protein WcaK', 'EC 2.-.-.-'],,,,,,,,,,,,,
P71243, ['Putative colanic acid biosynthesis glycosyltransferase WcaL', 'EC 2.4.-.-'],,,,,,,,,,,,,
P71244, ['Colanic acid biosynthesis protein WcaM'],,,,,,,,,,,,,,
P75678, ['Uncharacterized protein YkfA'],,,,,,,,,,,,,,
P75679, ['Putative transposase InsN for insertion sequence element IS911A'],,,,,,,,,,,,,,
P75680, ['Putative transposase InsO for insertion sequence element IS911A'],,,,,,,,,,,,,,
P75681, ['Putative ferric transport system permease-like protein AfuB'],,,,,,,,,,,,,,
P75693, ['Uncharacterized membrane protein YahN'],,,,,,,,,,,,,,
P75694, ['Uncharacterized protein YahO'],,,,,,,,,,,,,,
P75697, ['Putative uncharacterized acetyltransferase YaiX'],,,,,,,,,,,,,,
P75719, ['Prophage Rz endopeptidase RzpD', 'EC 3.4.-.-'],,,,,,,,,,,,,
P75734, ['Uncharacterized lipoprotein ChiQ'],,,,,,,,,,,,,,
P75741, ['Putative protein YbfL', 'H repeat-associated protein in rhsC-phrB intergenic region', 'ORF-H2'],,,,,,,,,,,,
P75747, ['Putative regulator AbrB', 'AidB regulator'],,,,,,,,,,,,,
P75748, ['Uncharacterized protein YbgO'],,,,,,,,,,,,,,
P75749, ['Uncharacterized fimbrial chaperone YbgP'],,,,,,,,,,,,,,
P75750, ['Uncharacterized outer membrane usher protein YbgQ'],,,,,,,,,,,,,,
P75763, ['Inner membrane protein YbhI'],,,,,,,,,,,,,,
P75764, ['Uncharacterized protein YbhJ'],,,,,,,,,,,,,,
P75767, ['Putative gluconeogenesis factor'],,,,,,,,,,,,,,
P75770, ['Inner membrane protein YbhN'],,,,,,,,,,,,,,
P75779, ['PKHD-type hydroxylase YbiX'],,,,,,,,,,,,,,
P75788, ['Inner membrane protein YbiR'],,,,,,,,,,,,,,
P75793, ['Probable dehydratase YbiW'],,,,,,,,,,,,,,
P75810, ['Inner membrane protein YbjJ'],,,,,,,,,,,,,,
P75822, ['Putative NAD(P)-binding protein YbjT'],,,,,,,,,,,,,,
P75828, ['Uncharacterized protein YbjD'],,,,,,,,,,,,,,
P75835, ['Inner membrane transporter YcaM'],,,,,,,,,,,,,,
P75836, ['Uncharacterized HTH-type transcriptional regulator YcaN'],,,,,,,,,,,,,,
P75843, ['Uncharacterized protein YcaQ'],,,,,,,,,,,,,,
P75856, ['Probable fimbrial chaperone protein ElfD'],,,,,,,,,,,,,,
P75859, ['Uncharacterized fimbrial-like protein YcbU'],,,,,,,,,,,,,,
P75860, ['Uncharacterized fimbrial-like protein YcbV'],,,,,,,,,,,,,,
P75863, ['Uncharacterized protein YcbX'],,,,,,,,,,,,,,
P75867, ['Putative Lon protease homolog', 'ATP-dependent protease La homolog'],,,,,,,,,,,,,
P75870, ['Inner membrane protein YccS'],,,,,,,,,,,,,,
P75882, ['Uncharacterized lipoprotein GfcD', 'Group 4 capsule protein D homolog'],,,,,,,,,,,,,
P75883, ['Uncharacterized protein GfcC', 'Group 4 capsule protein C homolog'],,,,,,,,,,,,,
P75884, ['Uncharacterized lipoprotein GfcB', 'Group 4 capsule protein B homolog'],,,,,,,,,,,,,
P75885, ['Threonine-rich inner membrane protein GfcA', 'Group 4 capsule protein A homolog'],,,,,,,,,,,,,
P75916, ['Inner membrane protein YcdZ'],,,,,,,,,,,,,,
P75917, ['Uncharacterized protein YmdA'],,,,,,,,,,,,,,
P75931, ['Putative oxidoreductase YceM', 'EC 1.-.-.-'],,,,,,,,,,,,,
P75933, ['Flagella basal body P-ring formation protein FlgA'],,,,,,,,,,,,,,
P75936, ['Basal-body rod modification protein FlgD'],,,,,,,,,,,,,,
P75937, ['Flagellar hook protein FlgE'],,,,,,,,,,,,,,
P75955, ['Inner membrane protein YcfT'],,,,,,,,,,,,,,
P75961, ['Inner membrane protein YcfZ'],,,,,,,,,,,,,,
P75962, ['Inner membrane protein YmfA'],,,,,,,,,,,,,,
P75970, ['Prophage excisionase-like protein', 'Excisionase-like protein from lambdoid prophage 14'],,,,,,,,,,,,,
P75971, ['Putative protein YmfH'],,,,,,,,,,,,,,
P75981, ['Putative protein JayE', 'Putative protein JayE from lambdoid prophage e14 region'],,,,,,,,,,,,,
P75991, ['Probable two-component-system connector protein YcgZ'],,,,,,,,,,,,,,
P75992, ['Probable two-component-system connector protein YmgA'],,,,,,,,,,,,,,
P75995, ['Probable cyclic di-GMP phosphodiesterase PdeG'],,,,,,,,,,,,,,
P76000, ['Putative uncharacterized protein YcgI'],,,,,,,,,,,,,,
P76004, ['Uncharacterized protein YcgM'],,,,,,,,,,,,,,
P76011, ['UPF0410 protein YmgE', 'Transglycosylase-associated gene protein'],,,,,,,,,,,,,
P76017, ['Uncharacterized protein YcgV'],,,,,,,,,,,,,,
P76034, ['Uncharacterized HTH-type transcriptional regulator YciT'],,,,,,,,,,,,,,
P76046, ['Uncharacterized protein YcjX'],,,,,,,,,,,,,,
P76049, ['Uncharacterized protein YcjY'],,,,,,,,,,,,,,
P76053, ['Probable DNA endonuclease SmrA', 'EC 3.1.-.-'],,,,,,,,,,,,,
P76056, ['Prophage integrase IntR', 'Putative lambdoid prophage Rac integrase'],,,,,,,,,,,,,
P76057, ['Uncharacterized protein YdaQ'],,,,,,,,,,,,,,
P76062, ['Prophage repressor RacR', 'Rac prophage repressor'],,,,,,,,,,,,,
P76071, ['Transposase InsH for insertion sequence element IS5Y'],,,,,,,,,,,,,,
P76072, ['Prophage side tail fiber protein homolog StfR', 'Side tail fiber protein homolog from lambdoid prophage Rac'],,,,,,,,,,,,,
P76090, ['Inner membrane protein YnbA'],,,,,,,,,,,,,,
P76091, ['Uncharacterized protein YnbB'],,,,,,,,,,,,,,
P76092, ['Uncharacterized protein YnbC'],,,,,,,,,,,,,,
P76093, ['Uncharacterized protein YnbD'],,,,,,,,,,,,,,
P76103, ['Inner membrane protein YdcO'],,,,,,,,,,,,,,
P76111, ['Inner membrane protein YdcZ'],,,,,,,,,,,,,,
P76116, ['Uncharacterized protein YncE'],,,,,,,,,,,,,,
P76117, ['Uncharacterized GST-like protein YncG'],,,,,,,,,,,,,,
P76119, ['Putative transposase YncI'],,,,,,,,,,,,,,
P76127, ['Protein bdm', 'Biofilm-dependent modulation protein'],,,,,,,,,,,,,
P76134, ['Anaerobic sulfatase-maturating enzyme homolog YdeM', 'AnSME homolog'],,,,,,,,,,,,,
P76137, ['Fimbrial usher domain-containing protein YdeT'],,,,,,,,,,,,,,
P76138, ['Putative HTH-type transcriptional regulator YneL'],,,,,,,,,,,,,,
P76142, ['Autoinducer 2-binding protein LsrB', 'AI-2-binding protein LsrB'],,,,,,,,,,,,,
P76146, ['Voltage-dependent anion channel-forming protein YneE'],,,,,,,,,,,,,,
P76161, ['Prophage antitermination protein Q homolog QuuQ', 'Antitermination protein Q homolog from lambdoid prophage Qin'],,,,,,,,,,,,,
P76164, ['Protein YdfW'],,,,,,,,,,,,,,
P76169, ['UPF0060 membrane protein YnfA'],,,,,,,,,,,,,,
P76170, ['UPF0482 protein YnfB'],,,,,,,,,,,,,,
P76172, ['Uncharacterized protein YnfD'],,,,,,,,,,,,,,
P76176, ['Uncharacterized serine protease YdgD'],,,,,,,,,,,,,,
P76180, ['Inner membrane protein YdgK'],,,,,,,,,,,,,,
P76185, ['Uncharacterized protein YdhJ'],,,,,,,,,,,,,,
P76186, ['Uncharacterized transporter YdhK'],,,,,,,,,,,,,,
P76197, ['Inner membrane transport protein YdiM'],,,,,,,,,,,,,,
P76198, ['Inner membrane transport protein YdiN'],,,,,,,,,,,,,,
P76201, ['Putative electron transfer flavoprotein subunit YdiQ'],,,,,,,,,,,,,,
P76214, ['Protein Ves', 'Various environmental stresses-induced protein'],,,,,,,,,,,,,
P76219, ['TVP38/TMEM64 family membrane protein YdjX'],,,,,,,,,,,,,,
P76220, ['Uncharacterized protein YdjY'],,,,,,,,,,,,,,
P76221, ['TVP38/TMEM64 family inner membrane protein YdjZ'],,,,,,,,,,,,,,
P76223, ['Protein YnjB'],,,,,,,,,,,,,,
P76226, ['Inner membrane protein YnjF'],,,,,,,,,,,,,,
P76228, ['Inner membrane protein YnjI'],,,,,,,,,,,,,,
P76230, ['Putative metabolite transport protein YdjK'],,,,,,,,,,,,,,
P76234, ['Uncharacterized protein YeaE'],,,,,,,,,,,,,,
P76269, ['Uncharacterized transporter YebQ'],,,,,,,,,,,,,,
P76278, ['Inner membrane protein YebZ'],,,,,,,,,,,,,,
P76297, ['Flagellar protein FlhE'],,,,,,,,,,,,,,
P76319, ['Uncharacterized N-acetyltransferase YedL'],,,,,,,,,,,,,,
P76323, ['Putative protein IntG', 'Putative lambdoid prophage defective integrase'],,,,,,,,,,,,,
P76335, ['Putative outer membrane protein YedS'],,,,,,,,,,,,,,
P76347, ['Uncharacterized protein YeeJ'],,,,,,,,,,,,,,
P76356, ['Protein YoeA'],,,,,,,,,,,,,,
P76359, ['Putative uncharacterized protein YeeP'],,,,,,,,,,,,,,
P76361, ['Inner membrane protein YeeR'],,,,,,,,,,,,,,
P76362, ['UPF0758 protein YeeS'],,,,,,,,,,,,,,
P76369, ['Uncharacterized HTH-type transcriptional regulator YeeY'],,,,,,,,,,,,,,
P76389, ['UPF0053 protein YegH'],,,,,,,,,,,,,,
P76402, ['UPF0339 protein YegP'],,,,,,,,,,,,,,
P76417, ['Putative nucleoside transporter YegT'],,,,,,,,,,,,,,
P76419, ['Uncharacterized sugar kinase YegV'],,,,,,,,,,,,,,
P76421, ['Uncharacterized protein YegX'],,,,,,,,,,,,,,
P76460, ['Putative short-chain fatty acid transporter'],,,,,,,,,,,,,,
P76464, ['Putative alpha-2-macroglobulin homolog'],,,,,,,,,,,,,,
