Uniprot_ID,Names,,,,,,,,,,,,,
A0A0H2V871,Apo-salmochelin esterase,Enterobactin hydrolase IroE,,,,,,,,,,,,
B7LGQ2,UPF0253 protein YaeP,,,,,,,,,,,,,
B7LGT0,UPF0757 protein YmgG,,,,,,,,,,,,,
B7LGT7,Protein YcgL,,,,,,,,,,,,,
B7LGY3,Surface composition regulator,,,,,,,,,,,,,
B7LH44,UPF0597 protein YhaM,,,,,,,,,,,,,
B7LH86,UPF0102 protein YraN,,,,,,,,,,,,,
B7LH88,UPF0306 protein YhbP,,,,,,,,,,,,,
B7LH93,UPF0213 protein YhbQ,,,,,,,,,,,,,
B7LHB5,UPF0294 protein YafD,,,,,,,,,,,,,
B7LHH6,UPF0225 protein YchJ,,,,,,,,,,,,,
B7LHJ3,UPF0263 protein YciU,,,,,,,,,,,,,
B7LHK1,UPF0259 membrane protein YciC,,,,,,,,,,,,,
B7LHV0,Protein AaeX,,,,,,,,,,,,,
B7LHY6,Protein Smg,,,,,,,,,,,,,
B7LX42,UPF0227 protein YcfP,,,,,,,,,,,,,
B7LX85,UPF0757 protein YmgG,,,,,,,,,,,,,
B7LX92,Protein YcgL,,,,,,,,,,,,,
B7LXK9,Protein Syd,,,,,,,,,,,,,
B7LXY9,UPF0225 protein YchJ,,,,,,,,,,,,,
B7LY03,UPF0263 protein YciU,,,,,,,,,,,,,
B7LY11,UPF0259 membrane protein YciC,,,,,,,,,,,,,
B7LYH3,UPF0149 protein YgfB,,,,,,,,,,,,,
B7LYI8,UPF0283 membrane protein YcjF,,,,,,,,,,,,,
B7LYX8,UPF0301 protein YqgE,,,,,,,,,,,,,
B7LYY3,UPF0235 protein YggU,,,,,,,,,,,,,
B7LZF6,UPF0114 protein YqhA,,,,,,,,,,,,,
B7LZJ8,Surface composition regulator,,,,,,,,,,,,,
B7LZX5,UPF0482 protein YnfB,,,,,,,,,,,,,
B7M017,UPF0597 protein YhaM,,,,,,,,,,,,,
B7M056,UPF0102 protein YraN,,,,,,,,,,,,,
B7M062,UPF0306 protein YhbP,,,,,,,,,,,,,
B7M063,UPF0213 protein YhbQ,,,,,,,,,,,,,
B7M0A3,UPF0246 protein YaaA,,,,,,,,,,,,,
B7M0A9,UPF0412 protein YaaI,,,,,,,,,,,,,
B7M0E7,Protein ApaG,,,,,,,,,,,,,
B7M0V4,Protein AaeX,,,,,,,,,,,,,
B7M0Z0,Protein Smg,,,,,,,,,,,,,
B7M160,UPF0231 protein YacL,,,,,,,,,,,,,
B7M1A4,UPF0325 protein YaeH,,,,,,,,,,,,,
B7M1F4,Protein Ves,,,,,,,,,,,,,
B7M1J8,UPF0229 protein YeaH,,,,,,,,,,,,,
B7M1K3,UPF0756 membrane protein YeaL,,,,,,,,,,,,,
B7M1P9,Protein SlyX,,,,,,,,,,,,,
B7M1Q6,UPF0270 protein YheU,,,,,,,,,,,,,
B7M1Z3,UPF0253 protein YaeP,,,,,,,,,,,,,
B7M208,UPF0294 protein YafD,,,,,,,,,,,,,
B7M285,UPF0181 protein YoaH,,,,,,,,,,,,,
B7M294,UPF0266 membrane protein YobD,,,,,,,,,,,,,
B7M2Q4,Universal stress protein B,,,,,,,,,,,,,
B7M332,UPF0178 protein YaiI,,,,,,,,,,,,,
B7M392,Protein DsrB,,,,,,,,,,,,,
B7M3R5,UPF0234 protein YajQ,,,,,,,,,,,,,
B7M4X3,UPF0387 membrane protein YohO,,,,,,,,,,,,,
B7M4Y6,UPF0299 membrane protein YohJ,,,,,,,,,,,,,
B7M521,Elongation factor P-like protein,,,,,,,,,,,,,
B7M536,Nucleoid-associated protein YejK,,,,,,,,,,,,,
B7M537,UPF0352 protein YejL,,,,,,,,,,,,,
B7M557,Putative membrane protein insertion efficiency factor,,,,,,,,,,,,,
B7M5A1,Protein ViaA,VWA domain protein interacting with AAA ATPase,,,,,,,,,,,,
B7M5F8,UPF0250 protein YbeD,,,,,,,,,,,,,
B7M5X3,UPF0304 protein YfbU,,,,,,,,,,,,,
B7M5X4,UPF0208 membrane protein YfbV,,,,,,,,,,,,,
B7M685,UPF0761 membrane protein YihY,,,,,,,,,,,,,
B7M693,Protein FdhE,,,,,,,,,,,,,
B7M6L2,UPF0115 protein YfcN,,,,,,,,,,,,,
B7M7E1,UPF0145 protein YbjQ,,,,,,,,,,,,,
B7M846,UPF0434 protein YcaR,,,,,,,,,,,,,
B7M893,UPF0319 protein YccT,,,,,,,,,,,,,
B7M8Y2,Chaperone modulatory protein CbpM,,,,,,,,,,,,,
B7M942,UPF0502 protein YceH,,,,,,,,,,,,,
B7M987,Protein RnfH,,,,,,,,,,,,,
B7M9B7,Protein NrdI,,,,,,,,,,,,,
B7M9J4,UPF0307 protein YjgA,,,,,,,,,,,,,
B7M9R9,UPF0246 protein YaaA,,,,,,,,,,,,,
B7M9S5,UPF0412 protein YaaI,,,,,,,,,,,,,
B7M9T6,UPF0482 protein YnfB,,,,,,,,,,,,,
B7MA67,UPF0114 protein YqhA,,,,,,,,,,,,,
B7MAC5,Surface composition regulator,,,,,,,,,,,,,
B7MAH5,Protein ApaG,,,,,,,,,,,,,
B7MAV3,Protein Ves,,,,,,,,,,,,,
B7MB40,UPF0597 protein YhaM,,,,,,,,,,,,,
B7MB69,UPF0102 protein YraN,,,,,,,,,,,,,
B7MB75,UPF0306 protein YhbP,,,,,,,,,,,,,
B7MB76,UPF0213 protein YhbQ,,,,,,,,,,,,,
B7MBA2,UPF0231 protein YacL,,,,,,,,,,,,,
B7MBE6,UPF0325 protein YaeH,,,,,,,,,,,,,
B7MBH1,UPF0253 protein YaeP,,,,,,,,,,,,,
B7MBI5,UPF0294 protein YafD,,,,,,,,,,,,,
B7MBJ2,UPF0229 protein YeaH,,,,,,,,,,,,,
B7MBJ8,UPF0756 membrane protein YeaL,,,,,,,,,,,,,
B7MBL7,UPF0181 protein YoaH,,,,,,,,,,,,,
B7MBM6,UPF0266 membrane protein YobD,,,,,,,,,,,,,
B7MC03,Protein AaeX,,,,,,,,,,,,,
B7MCK8,Protein DsrB,,,,,,,,,,,,,
B7MCQ0,Protein Smg,,,,,,,,,,,,,
B7MCW3,Protein SlyX,,,,,,,,,,,,,
B7MCX0,UPF0270 protein YheU,,,,,,,,,,,,,
B7MD46,UPF0178 protein YaiI,,,,,,,,,,,,,
B7MD84,UPF0234 protein YajQ,,,,,,,,,,,,,
B7MEI9,Universal stress protein B,,,,,,,,,,,,,
B7MF40,UPF0387 membrane protein YohO,,,,,,,,,,,,,
B7MF53,UPF0299 membrane protein YohJ,,,,,,,,,,,,,
B7MF86,Elongation factor P-like protein,,,,,,,,,,,,,
B7MFA1,Nucleoid-associated protein YejK,,,,,,,,,,,,,
B7MFA2,UPF0352 protein YejL,,,,,,,,,,,,,
B7MFQ4,UPF0250 protein YbeD,,,,,,,,,,,,,
B7MG58,UPF0304 protein YfbU,,,,,,,,,,,,,
B7MG59,UPF0208 membrane protein YfbV,,,,,,,,,,,,,
B7MG95,UPF0115 protein YfcN,,,,,,,,,,,,,
B7MGC6,Putative membrane protein insertion efficiency factor,,,,,,,,,,,,,
B7MGG5,Protein ViaA,VWA domain protein interacting with AAA ATPase,,,,,,,,,,,,
B7MHH1,UPF0145 protein YbjQ,,,,,,,,,,,,,
B7MHM6,UPF0434 protein YcaR,,,,,,,,,,,,,
B7MI17,UPF0761 membrane protein YihY,,,,,,,,,,,,,
B7MI25,Protein FdhE,,,,,,,,,,,,,
B7MIB8,UPF0319 protein YccT,,,,,,,,,,,,,
B7MIE5,Chaperone modulatory protein CbpM,,,,,,,,,,,,,
B7MIK8,UPF0502 protein YceH,,,,,,,,,,,,,
B7MIV5,Protein RnfH,,,,,,,,,,,,,
B7MJ95,UPF0227 protein YcfP,,,,,,,,,,,,,
B7MK69,UPF0757 protein YmgG,,,,,,,,,,,,,
B7MK76,Protein YcgL,,,,,,,,,,,,,
B7MKE7,Protein NrdI,,,,,,,,,,,,,
B7MKY5,UPF0225 protein YchJ,,,,,,,,,,,,,
B7ML00,UPF0263 protein YciU,,,,,,,,,,,,,
B7ML08,UPF0259 membrane protein YciC,,,,,,,,,,,,,
B7MLB4,Protein Syd,,,,,,,,,,,,,
B7MLP2,UPF0307 protein YjgA,,,,,,,,,,,,,
B7MLZ8,UPF0283 membrane protein YcjF,,,,,,,,,,,,,
B7MM95,UPF0149 protein YgfB,,,,,,,,,,,,,
B7MMD6,UPF0301 protein YqgE,,,,,,,,,,,,,
B7MME1,UPF0235 protein YggU,,,,,,,,,,,,,
B7MMJ4,UPF0386 protein YjhX,,,,,,,,,,,,,
B7MNL4,UPF0246 protein YaaA,,,,,,,,,,,,,
B7MNM0,UPF0412 protein YaaI,,,,,,,,,,,,,
B7MNQ9,Protein ApaG,,,,,,,,,,,,,
B7MNY1,UPF0231 protein YacL,,,,,,,,,,,,,
B7MP25,UPF0325 protein YaeH,,,,,,,,,,,,,
B7MP50,UPF0253 protein YaeP,,,,,,,,,,,,,
B7MP64,UPF0294 protein YafD,,,,,,,,,,,,,
B7MPE8,UPF0178 protein YaiI,,,,,,,,,,,,,
B7MPT1,Chaperone modulatory protein CbpM,,,,,,,,,,,,,
B7MQE1,UPF0234 protein YajQ,,,,,,,,,,,,,
B7MQX0,UPF0145 protein YbjQ,,,,,,,,,,,,,
B7MQY5,Protein FdhE,,,,,,,,,,,,,
B7MRR8,UPF0250 protein YbeD,,,,,,,,,,,,,
B7MS35,UPF0434 protein YcaR,,,,,,,,,,,,,
B7MS75,UPF0319 protein YccT,,,,,,,,,,,,,
B7MSW9,UPF0307 protein YjgA,,,,,,,,,,,,,
B7MTJ8,UPF0502 protein YceH,,,,,,,,,,,,,
B7MTN8,UPF0227 protein YcfP,,,,,,,,,,,,,
B7MTV0,UPF0757 protein YmgG,,,,,,,,,,,,,
B7MTV7,Protein YcgL,,,,,,,,,,,,,
B7MU19,UPF0225 protein YchJ,,,,,,,,,,,,,
B7MU35,UPF0263 protein YciU,,,,,,,,,,,,,
B7MU43,UPF0259 membrane protein YciC,,,,,,,,,,,,,
B7MUG2,UPF0283 membrane protein YcjF,,,,,,,,,,,,,
B7MV29,UPF0482 protein YnfB,,,,,,,,,,,,,
B7MVK3,UPF0266 membrane protein YobD,,,,,,,,,,,,,
B7MVM1,Protein Ves,,,,,,,,,,,,,
B7MVR5,UPF0229 protein YeaH,,,,,,,,,,,,,
B7MVS1,UPF0756 membrane protein YeaL,,,,,,,,,,,,,
B7MVU0,UPF0181 protein YoaH,,,,,,,,,,,,,
B7MWE0,Protein DsrB,,,,,,,,,,,,,
B7MXF3,UPF0299 membrane protein YohJ,,,,,,,,,,,,,
B7MXH3,UPF0304 protein YfbU,,,,,,,,,,,,,
B7MXH4,UPF0208 membrane protein YfbV,,,,,,,,,,,,,
B7MXI6,Elongation factor P-like protein,,,,,,,,,,,,,
B7MXK2,Nucleoid-associated protein YejK,,,,,,,,,,,,,
B7MXK3,UPF0352 protein YejL,,,,,,,,,,,,,
B7MY08,UPF0115 protein YfcN,,,,,,,,,,,,,
B7MYQ6,Protein RnfH,,,,,,,,,,,,,
B7MYX8,Protein NrdI,,,,,,,,,,,,,
B7MZ89,Protein Syd,,,,,,,,,,,,,
B7MZK6,UPF0149 protein YgfB,,,,,,,,,,,,,
B7MZP7,UPF0301 protein YqgE,,,,,,,,,,,,,
B7MZQ2,UPF0235 protein YggU,,,,,,,,,,,,,
B7MZZ0,UPF0114 protein YqhA,,,,,,,,,,,,,
B7N052,Surface composition regulator,,,,,,,,,,,,,
B7N0B1,UPF0597 protein YhaM,,,,,,,,,,,,,
B7N0S5,Protein Smg,,,,,,,,,,,,,
B7N0T3,UPF0102 protein YraN,,,,,,,,,,,,,
B7N0T9,UPF0306 protein YhbP,,,,,,,,,,,,,
B7N0U0,UPF0213 protein YhbQ,,,,,,,,,,,,,
B7N0Z1,UPF0270 protein YheU,,,,,,,,,,,,,
B7N114,Protein AaeX,,,,,,,,,,,,,
B7N1S8,Universal stress protein B,,,,,,,,,,,,,
B7N2F0,Putative membrane protein insertion efficiency factor,,,,,,,,,,,,,
B7N2I4,Protein ViaA,VWA domain protein interacting with AAA ATPase,,,,,,,,,,,,
B7N2M7,UPF0761 membrane protein YihY,,,,,,,,,,,,,
B7N2U6,Protein SlyX,,,,,,,,,,,,,
B7N3C7,UPF0319 protein YccT,,,,,,,,,,,,,
B7N3F4,Chaperone modulatory protein CbpM,,,,,,,,,,,,,
B7N3X6,UPF0757 protein YmgG,,,,,,,,,,,,,
B7N3Y3,Protein YcgL,,,,,,,,,,,,,
B7N444,UPF0225 protein YchJ,,,,,,,,,,,,,
B7N459,UPF0263 protein YciU,,,,,,,,,,,,,
B7N468,UPF0259 membrane protein YciC,,,,,,,,,,,,,
B7N4C9,UPF0283 membrane protein YcjF,,,,,,,,,,,,,
B7N578,Protein Ves,,,,,,,,,,,,,
B7N5D5,Elongation factor P-like protein,,,,,,,,,,,,,
B7N5F0,Nucleoid-associated protein YejK,,,,,,,,,,,,,
B7N5F1,UPF0352 protein YejL,,,,,,,,,,,,,
B7N5L4,CinA-like protein,,,,,,,,,,,,,
B7N5Q6,UPF0304 protein YfbU,,,,,,,,,,,,,
B7N5Q7,UPF0208 membrane protein YfbV,,,,,,,,,,,,,
B7N5U3,UPF0115 protein YfcN,,,,,,,,,,,,,
B7N6K3,Protein RnfH,,,,,,,,,,,,,
B7N6R0,Protein NrdI,,,,,,,,,,,,,
B7N727,Protein Syd,,,,,,,,,,,,,
B7N7F2,UPF0149 protein YgfB,,,,,,,,,,,,,
B7N7K1,UPF0301 protein YqgE,,,,,,,,,,,,,
B7N7K6,UPF0235 protein YggU,,,,,,,,,,,,,
B7N7N1,UPF0246 protein YaaA,,,,,,,,,,,,,
B7N7N7,UPF0412 protein YaaI,,,,,,,,,,,,,
B7N7S5,Protein ApaG,,,,,,,,,,,,,
B7N7Y9,UPF0231 protein YacL,,,,,,,,,,,,,
B7N832,UPF0325 protein YaeH,,,,,,,,,,,,,
B7N857,UPF0253 protein YaeP,,,,,,,,,,,,,
B7N871,UPF0294 protein YafD,,,,,,,,,,,,,
B7N8T9,UPF0178 protein YaiI,,,,,,,,,,,,,
B7N8X9,UPF0234 protein YajQ,,,,,,,,,,,,,
B7N9N7,UPF0250 protein YbeD,,,,,,,,,,,,,
B7NAL7,UPF0145 protein YbjQ,,,,,,,,,,,,,
B7NAR6,UPF0434 protein YcaR,,,,,,,,,,,,,
B7NAT2,Protein YceI,,,,,,,,,,,,,
B7NAU2,UPF0502 protein YceH,,,,,,,,,,,,,
B7NAY6,UPF0227 protein YcfP,,,,,,,,,,,,,
B7NB33,UPF0482 protein YnfB,,,,,,,,,,,,,
B7NBC9,UPF0229 protein YeaH,,,,,,,,,,,,,
B7NBD4,UPF0756 membrane protein YeaL,,,,,,,,,,,,,
B7NBF7,UPF0181 protein YoaH,,,,,,,,,,,,,
B7NBG6,UPF0266 membrane protein YobD,,,,,,,,,,,,,
B7NBU5,Protein DsrB,,,,,,,,,,,,,
B7NCH0,UPF0299 membrane protein YohJ,,,,,,,,,,,,,
B7NCZ3,UPF0114 protein YqhA,,,,,,,,,,,,,
B7ND37,Surface composition regulator,,,,,,,,,,,,,
B7ND98,UPF0597 protein YhaM,,,,,,,,,,,,,
B7NDD2,UPF0102 protein YraN,,,,,,,,,,,,,
B7NDD8,UPF0306 protein YhbP,,,,,,,,,,,,,
B7NDD9,UPF0213 protein YhbQ,,,,,,,,,,,,,
B7NDM0,Protein AaeX,,,,,,,,,,,,,
B7NDQ6,Protein Smg,,,,,,,,,,,,,
B7NDV6,Protein SlyX,,,,,,,,,,,,,
B7NDW3,UPF0270 protein YheU,,,,,,,,,,,,,
B7NEC5,Universal stress protein B,,,,,,,,,,,,,
B7NF22,Putative membrane protein insertion efficiency factor,,,,,,,,,,,,,
B7NF61,Protein ViaA,VWA domain protein interacting with AAA ATPase,,,,,,,,,,,,
B7NFI5,UPF0761 membrane protein YihY,,,,,,,,,,,,,
B7NFJ2,Protein FdhE,,,,,,,,,,,,,
B7NGG7,UPF0307 protein YjgA,,,,,,,,,,,,,
B7NGV6,UPF0386 protein YjhX,,,,,,,,,,,,,
B7NHA9,UPF0246 protein YaaA,,,,,,,,,,,,,
B7NHB5,UPF0412 protein YaaI,,,,,,,,,,,,,
B7NHF6,Protein ApaG,,,,,,,,,,,,,
B7NHM5,UPF0283 membrane protein YcjF,,,,,,,,,,,,,
B7NHX0,UPF0149 protein YgfB,,,,,,,,,,,,,
B7NI11,UPF0301 protein YqgE,,,,,,,,,,,,,
B7NI16,UPF0235 protein YggU,,,,,,,,,,,,,
B7NI79,UPF0231 protein YacL,,,,,,,,,,,,,
B7NIC6,UPF0325 protein YaeH,,,,,,,,,,,,,
B7NJ05,UPF0114 protein YqhA,,,,,,,,,,,,,
B7NJ71,UPF0234 protein YajQ,,,,,,,,,,,,,
B7NJB5,UPF0178 protein YaiI,,,,,,,,,,,,,
B7NJG3,Protein YcgL,,,,,,,,,,,,,
B7NJH1,UPF0757 protein YmgG,,,,,,,,,,,,,
B7NJR2,Surface composition regulator,,,,,,,,,,,,,
B7NJX7,UPF0597 protein YhaM,,,,,,,,,,,,,
B7NKH1,UPF0227 protein YcfP,,,,,,,,,,,,,
B7NKL7,UPF0102 protein YraN,,,,,,,,,,,,,
B7NKM3,UPF0306 protein YhbP,,,,,,,,,,,,,
B7NKM4,UPF0213 protein YhbQ,,,,,,,,,,,,,
B7NKW9,UPF0294 protein YafD,,,,,,,,,,,,,
B7NKY7,UPF0253 protein YaeP,,,,,,,,,,,,,
B7NL67,UPF0502 protein YceH,,,,,,,,,,,,,
B7NLC6,Chaperone modulatory protein CbpM,,,,,,,,,,,,,
B7NLF3,UPF0319 protein YccT,,,,,,,,,,,,,
B7NLG0,Protein AaeX,,,,,,,,,,,,,
B7NLK3,Protein Smg,,,,,,,,,,,,,
B7NLQ3,Protein SlyX,,,,,,,,,,,,,
B7NLZ0,UPF0250 protein YbeD,,,,,,,,,,,,,
B7NM57,UPF0434 protein YcaR,,,,,,,,,,,,,
B7NMA6,UPF0299 membrane protein YohJ,,,,,,,,,,,,,
B7NMC2,UPF0270 protein YheU,,,,,,,,,,,,,
B7NMY6,Elongation factor P-like protein,,,,,,,,,,,,,
B7NN01,Nucleoid-associated protein YejK,,,,,,,,,,,,,
B7NN02,UPF0352 protein YejL,,,,,,,,,,,,,
B7NNB6,Universal stress protein B,,,,,,,,,,,,,
B7NNX3,UPF0304 protein YfbU,,,,,,,,,,,,,
B7NNX4,UPF0208 membrane protein YfbV,,,,,,,,,,,,,
B7NP12,UPF0115 protein YfcN,,,,,,,,,,,,,
B7NPG3,UPF0145 protein YbjQ,,,,,,,,,,,,,
B7NPI5,UPF0387 membrane protein YohO,,,,,,,,,,,,,
B7NR07,Putative membrane protein insertion efficiency factor,,,,,,,,,,,,,
B7NR47,Protein ViaA,VWA domain protein interacting with AAA ATPase,,,,,,,,,,,,
B7NRC9,Protein DsrB,,,,,,,,,,,,,
B7NSA1,UPF0266 membrane protein YobD,,,,,,,,,,,,,
B7NSB6,Protein RnfH,,,,,,,,,,,,,
B7NSF9,Protein NrdI,,,,,,,,,,,,,
B7NSW4,UPF0181 protein YoaH,,,,,,,,,,,,,
B7NSY7,UPF0756 membrane protein YeaL,,,,,,,,,,,,,
B7NSZ2,UPF0229 protein YeaH,,,,,,,,,,,,,
B7NT35,Protein Ves,,,,,,,,,,,,,
B7NUB8,Protein FdhE,,,,,,,,,,,,,
B7NUE9,UPF0307 protein YjgA,,,,,,,,,,,,,
B7NUQ6,UPF0482 protein YnfB,,,,,,,,,,,,,
B7NUY5,UPF0761 membrane protein YihY,,,,,,,,,,,,,
B7NVK2,UPF0225 protein YchJ,,,,,,,,,,,,,
B7NVL7,UPF0263 protein YciU,,,,,,,,,,,,,
B7NVM5,UPF0259 membrane protein YciC,,,,,,,,,,,,,
B7NVU1,Protein Syd,,,,,,,,,,,,,
B7UFE4,UPF0387 membrane protein YohO,,,,,,,,,,,,,
B7UFF7,UPF0299 membrane protein YohJ,,,,,,,,,,,,,
B7UFI8,Elongation factor P-like protein,,,,,,,,,,,,,
B7UFK3,Nucleoid-associated protein YejK,,,,,,,,,,,,,
B7UFK4,UPF0352 protein YejL,,,,,,,,,,,,,
B7UFV2,UPF0304 protein YfbU,,,,,,,,,,,,,
B7UFV3,UPF0208 membrane protein YfbV,,,,,,,,,,,,,
B7UFY9,UPF0115 protein YfcN,,,,,,,,,,,,,
B7UH66,Protein RnfH,,,,,,,,,,,,,
B7UH94,Protein NrdI,,,,,,,,,,,,,
B7UHK9,Protein Syd,,,,,,,,,,,,,
B7UHV7,UPF0149 protein YgfB,,,,,,,,,,,,,
B7UHZ5,UPF0301 protein YqgE,,,,,,,,,,,,,
B7UI00,UPF0235 protein YggU,,,,,,,,,,,,,
B7UI51,UPF0246 protein YaaA,,,,,,,,,,,,,
B7UI58,UPF0412 protein YaaI,,,,,,,,,,,,,
B7UI98,Protein ApaG,,,,,,,,,,,,,
B7UIG7,UPF0231 protein YacL,,,,,,,,,,,,,
B7UIL0,UPF0325 protein YaeH,,,,,,,,,,,,,
B7UIQ5,UPF0114 protein YqhA,,,,,,,,,,,,,
B7UIU7,UPF0441 protein YgiB,,,,,,,,,,,,,
B7UIV7,Surface composition regulator,,,,,,,,,,,,,
B7UJ14,UPF0597 protein YhaM,,,,,,,,,,,,,
B7UJ44,UPF0102 protein YraN,,,,,,,,,,,,,
B7UJ49,UPF0306 protein YhbP,,,,,,,,,,,,,
B7UJ50,UPF0213 protein YhbQ,,,,,,,,,,,,,
B7UJ91,UPF0253 protein YaeP,,,,,,,,,,,,,
B7UJA5,UPF0294 protein YafD,,,,,,,,,,,,,
B7UJL1,UPF0178 protein YaiI,,,,,,,,,,,,,
B7UJP9,UPF0234 protein YajQ,,,,,,,,,,,,,
B7UJX4,Protein AaeX,,,,,,,,,,,,,
B7UK08,Protein Smg,,,,,,,,,,,,,
B7UK58,Protein SlyX,,,,,,,,,,,,,
B7UK65,UPF0270 protein YheU,,,,,,,,,,,,,
B7UKS1,UPF0250 protein YbeD,,,,,,,,,,,,,
B7UL42,Universal stress protein B,,,,,,,,,,,,,
B7UML0,Protein ViaA,VWA domain protein interacting with AAA ATPase,,,,,,,,,,,,
B7UMV8,UPF0145 protein YbjQ,,,,,,,,,,,,,
B7UN03,UPF0434 protein YcaR,,,,,,,,,,,,,
B7UN43,UPF0319 protein YccT,,,,,,,,,,,,,
B7UNK3,UPF0761 membrane protein YihY,,,,,,,,,,,,,
B7UNL0,Protein FdhE,,,,,,,,,,,,,
B7UP81,UPF0502 protein YceH,,,,,,,,,,,,,
B7UPC4,UPF0227 protein YcfP,,,,,,,,,,,,,
B7UQ55,UPF0757 protein YmgG,,,,,,,,,,,,,
B7UQ64,Protein YcgL,,,,,,,,,,,,,
B7UQC5,UPF0225 protein YchJ,,,,,,,,,,,,,
B7UQD8,UPF0263 protein YciU,,,,,,,,,,,,,
B7UQE6,UPF0259 membrane protein YciC,,,,,,,,,,,,,
B7UQP4,UPF0307 protein YjgA,,,,,,,,,,,,,
B7UR04,UPF0391 membrane protein YtjA,,,,,,,,,,,,,
B7UR93,UPF0509 protein YciZ,,,,,,,,,,,,,
B7URD0,UPF0283 membrane protein YcjF,,,,,,,,,,,,,
B7URS2,UPF0482 protein YnfB,,,,,,,,,,,,,
B7USC3,Protein Ves,,,,,,,,,,,,,
B7USG4,UPF0229 protein YeaH,,,,,,,,,,,,,
B7USG9,UPF0756 membrane protein YeaL,,,,,,,,,,,,,
B7USI6,UPF0181 protein YoaH,,,,,,,,,,,,,
B7USJ6,UPF0266 membrane protein YobD,,,,,,,,,,,,,
B7USW6,Protein DsrB,,,,,,,,,,,,,
B7UT45,UPF0265 protein YeeX,,,,,,,,,,,,,
C1P5Z9,Putative protein YmiB,,,,,,,,,,,,,
C1P600,Uncharacterized protein YnbG,,,,,,,,,,,,,
C1P604,Uncharacterized protein YobI,,,,,,,,,,,,,
C1P606,Uncharacterized protein YoeI,,,,,,,,,,,,,
C1P612,Uncharacterized protein YqcG,,,,,,,,,,,,,
C1P613,Uncharacterized protein YqeL,,,,,,,,,,,,,
C1P614,Uncharacterized protein YqfG,,,,,,,,,,,,,
C1P618,Uncharacterized protein YrbN,,,,,,,,,,,,,
C1P619,Uncharacterized protein IlvX,,,,,,,,,,,,,
C1P620,Uncharacterized protein YshB,,,,,,,,,,,,,
C1P621,Uncharacterized protein YjeV,,,,,,,,,,,,,
C4ZPT3,UPF0246 protein YaaA,,,,,,,,,,,,,
C4ZPT9,UPF0412 protein YaaI,,,,,,,,,,,,,
C4ZPX6,Protein ApaG,,,,,,,,,,,,,
C4ZQ43,UPF0434 protein YcaR,,,,,,,,,,,,,
C4ZQ90,UPF0319 protein YccT,,,,,,,,,,,,,
C4ZQC7,Chaperone modulatory protein CbpM,,,,,,,,,,,,,
C4ZQM6,Protein DsrB,,,,,,,,,,,,,
C4ZQR6,UPF0265 protein YeeX,,,,,,,,,,,,,
C4ZQS4,UPF0114 protein YqhA,,,,,,,,,,,,,
C4ZQV5,UPF0441 protein YgiB,,,,,,,,,,,,,
C4ZQW6,Surface composition regulator,,,,,,,,,,,,,
C4ZR24,UPF0597 protein YhaM,,,,,,,,,,,,,
C4ZRA8,UPF0307 protein YjgA,,,,,,,,,,,,,
C4ZRH1,UPF0386 protein YjhX,,,,,,,,,,,,,
C4ZRL2,UPF0231 protein YacL,,,,,,,,,,,,,
C4ZRQ6,UPF0325 protein YaeH,,,,,,,,,,,,,
C4ZRT2,UPF0253 protein YaeP,,,,,,,,,,,,,
C4ZRU6,UPF0294 protein YafD,,,,,,,,,,,,,
C4ZS07,UPF0502 protein YceH,,,,,,,,,,,,,
C4ZS48,UPF0227 protein YcfP,,,,,,,,,,,,,
C4ZS88,UPF0757 protein YmgG,,,,,,,,,,,,,
C4ZSK9,UPF0387 membrane protein YohO,,,,,,,,,,,,,
C4ZSM1,UPF0299 membrane protein YohJ,,,,,,,,,,,,,
C4ZSN9,UPF0102 protein YraN,,,,,,,,,,,,,
C4ZSP5,UPF0306 protein YhbP,,,,,,,,,,,,,
C4ZSP6,UPF0213 protein YhbQ,,,,,,,,,,,,,
C4ZSY0,Protein AaeX,,,,,,,,,,,,,
C4ZT58,UPF0391 membrane protein YtjA,,,,,,,,,,,,,
C4ZTE6,UPF0178 protein YaiI,,,,,,,,,,,,,
C4ZTI3,UPF0234 protein YajQ,,,,,,,,,,,,,
C4ZTM0,Protein YcgL,,,,,,,,,,,,,
C4ZTM2,UPF0260 protein YcgN,,,,,,,,,,,,,
C4ZTS5,UPF0225 protein YchJ,,,,,,,,,,,,,
C4ZTU0,UPF0263 protein YciU,,,,,,,,,,,,,
C4ZTU8,UPF0259 membrane protein YciC,,,,,,,,,,,,,
C4ZTY0,UPF0509 protein YciZ,,,,,,,,,,,,,
C4ZU31,Nucleoid-associated protein YejK,,,,,,,,,,,,,
C4ZU32,UPF0352 protein YejL,,,,,,,,,,,,,
C4ZU91,CinA-like protein,,,,,,,,,,,,,
C4ZUD9,Protein Smg,,,,,,,,,,,,,
C4ZUK3,Protein SlyX,,,,,,,,,,,,,
C4ZUL0,UPF0270 protein YheU,,,,,,,,,,,,,
C4ZV70,UPF0283 membrane protein YcjF,,,,,,,,,,,,,
C4ZVI7,UPF0304 protein YfbU,,,,,,,,,,,,,
C4ZVI8,UPF0208 membrane protein YfbV,,,,,,,,,,,,,
C4ZVM4,UPF0115 protein YfcN,,,,,,,,,,,,,
C4ZW41,Universal stress protein B,,,,,,,,,,,,,
C4ZWB8,UPF0250 protein YbeD,,,,,,,,,,,,,
C4ZWZ5,UPF0482 protein YnfB,,,,,,,,,,,,,
